"sample","p_cncr9254","p_cntrl9744","p_cncr2193","p_cncr5103","p_cncr9379","p_cntrl8450","p_cncr9674","p_cntrl4930","p_cncr1282","p_cntrl1266","p_cntrl3501","p_cncr7595","p_cncr2992","p_cncr5928","p_cntrl1083","p_cncr5269","p_cncr5428","p_cncr7863","p_cncr6232","p_cncr6008","p_cncr7650","p_cntrl8718","p_cntrl7961","p_cntrl6150","p_cntrl1211","p_cncr6234","p_cncr2844","p_cncr2962","p_cncr3365","p_cncr9197"
"01010001110000110101",2447,4846456,78422,5778,71024,350181,2756526,366112,73549,40154,594721,421605,1164701,7390,18016,3303,306592,686186,960968,882785,14473,2729,31556,6179677,61214,4231,3508977,49228,48744,2142820
"01111000000100101101",29,16297,158,366,77,212997,273,184572,17031769,9504,5710,139,30928,1071,84,7,65,21289,9000,157,1189,490,147,2135,38374,2091,130256,8987,21,1548
"11111111001010001101",2228786,8920,1764,24363,50791,120693,181269,117984,81119,82809,2696,18532,43284,2637,198,74856,59185,6688,79291,131100,139276,23223,218546,9908,1424331,31018,57313,3606,8693,20919
"01011000011101111010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10101101000001111000",210560,3006,320171,20414,5992,23618,377629,20597,908663,3888243,28326,19141,179090,11747,1754,2521,1754,16097,419263,166431,28925,5075,13158,67954,17911,1007807,17843,125787,1977382,141005
"00010101011010100110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10010010110101001001",86,3,1514,316,3,707121,32,435,56383,394,99,900,2392,491743,96019,149,125,212210,3,17243,1997,390,176,15,757,2587869,643923,482899,32,7
"10101001010110010111",2148,60,11,51246,34,4837581,20,6720,4962,4119,1178,18,193,3403,147069,3,2189,14,1994,7470,15362,192,16391,137,2408,205925,30287,278672,41,9
"10101010101101010001",292,9,173,61,5,5398,14,1112,335743,2873,1274,321,193,9500421,336745,7,461,5278,47,422,114346,651,7,3,1254,194793,2348825,84674,7,5
"11110100011000100010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00001011011101101100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00111100011111001100",1404604,2397,525013,43049,5690150,676029,1170,191965,423465,479976,60061,5804,496698,41902,2840,1181182,45129,10156,237807,9968,90480,2996007,10710,27095,5336,617311,5870,27957,472,13864
"00100010001011010000",21995,7583,240215,1149,12859,1457,223,152288,4005,78368,18342,63537,153,190443,94110,17429,20763,67643,158058,21474,512273,33468,5801,1477,50035,764193,1298271,13825,100768,2347
"01001111101011111010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11010101101101000101",3953,10,203,4658,7,280184,2420,595520,429262,1457,51,4341,45576,5187668,18031,216,100,10102,225,1574,197723,47,158,114,22,84556,2091020,112812,1,77
"10101011000000011101",180980,8870,784,49895,4870,615754,90887,4881,4899,35994,6033,3671,8367,361,2294,61,617910,2402,131371,992387,71645,11275,215861,6366,4603289,18296,202017,438418,222507,11336
"01001000010100000100",1832,4062995,735593,319196,3001,35572477,131769,59673,64385,5935,204454,20828,9374,2519,1040896,12509,1675926,112853,3308000,2742,43795,2029050,1803821,152104,27196,304,90259,6471921,21,120221
"10011001000110010010",179907,2698276,8289,1389996,11,461015,2940895,3086,181,212558,35201,180262,11269,75861,72457,16867,67412,1669,632145,212262,1723308,11282,204926,34635,1422344,134052,167046,34350,27922,554241
"01010001010100011011",1081,6240,244,188,1,4970601,1169,72164,1333,224,272,13911,2218,24624,53185,1,2765,979,219,2577,3591,568,17398,346671,210,14042,3258270,10381,1873,31186
"10011110011101001000",240933,1573,2659311,19920,468,746750,88119,3636,20193,60229,2783,54519,47653,2633177,50665,2495398,57971,189822,8144,12936,37055,291569,68810,5206,24366,550856,143512,283831,685,113024
"11101101100001011111",14506067,1292,3390,543019,84427,436451,98715,106009,824258,201763,245988,13287,568129,2691,14190,369,791561,2402,22965,1542475,271547,111441,20676,119009,10353,119437,4815,367820,426709,9086
"00100010100000101111",1502,2999,5634,67784,33802,51605,2152,33897,59626,32524,393862,24225,24055,1332,8064,7704,107623,2451548,314050,1696198,2044,86542,13533,8315,435643,13363,49464,492707,4135256,4161
"11000100100001111010",57108,5920,1400724,66696,359,8152,95633,1218143,1219926,52066,354357,2598069,1695653,316270,36170,19309,12797,1549910,11918,1633819,160158,65124,15657,557534,1645,1329269,108408,193183,4005682,107756
"00000000101010100001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"11011110000001001001",341729,88789,173687,95435,89,288523,2244336,33349,136825,86207,4386,27358,32801,14216,708,144649,30245,486272,6847,50930,9571,10387,18371,15406,1917246,63936,114289,152849,41497,49981
"01101011100111111111",9546,177,1,488,3888,34248,2,6672,2449794,251299,22485,113,1918,10966,8462,0,3084,263,32,986,235321,654,5,435,889,104000,13662,142,567,15
"11000111001110000111",5331,13,8,66401,0,544281,138,746907,1410,391,8,2727,81,642592,70771,224,1252,646,315,823,128779,76,20661,66,225,19679,1096362,30951,11,17
"11101110000101001110",608977,677,126767,2562081,432,1006318,3089,25159,627825,291191,17759,3577,6168,9486,97080,68530,988206,51159,59198,10638,57421,482417,66706,795,108576,129587,942,837229,7996,6085
"00011010001000001101",44753,369714,1736,14163,5983,666848,187043,162746,1523,4679,10980,14262,48611,9330,134,6632,128888,42506,93746,61560,97070,139001,97684,25127,4256680,1338,2958952,88175,4599,67887
"00100011111001011011",555685,180,15066,667,600047,72468,582,2700,1172,19248,133656,105556,1316,49754,1635694,587,966577,22406,5585,1122700,31187,179265,52276,93964,1637,210364,292336,95552,2795390,14236
"11100100011011111111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10011011111010101001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10100001010101101001",118,2,2553,1453,126,329729,14,993,452836,9530,698,264,305,2134,61608,15,6,21160,791,10067,155,9,4736,181,197,757864,46258,1698190,216,33
"10110100010100100010",559,6173,77675881,543519,25,137371,182766,21842,70051,304921,47159,118050,30950,159919,309325,68955817,6599,7723960,15927617,103190,70,6408,185786,16249,107789,626159,19072,2492313,289097,1124659
"00001110010010101000",3948,76042,408738,9168,10811,419206,86170,18964,51813,155701,17576,26459,28536,14865,4032,261806,11654,277242,97571,22741,2671,722050,81661,170540,20508,54923,34420,28447,173532,26322
"01001110110100111100",9700,253154,405831,2975,27077,617469,164958,80934,3210478,81262,215182,378096,5716176,475667,67808,6806,10975269,559463,38900,10230,72825,9989969,2567,2250919,2963,4011,228374,13398,8447,852353
"10101110011000111101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10011001000010000110",62478,199536,1127,10838321,140,4357252,741998,24604,378,91636,14252,2602,9327,1172,4939,41148,8385,1490,1158111,839641,702828,6528,4120929,1873,2287669,147544,13784,477670,5988,9194
"11011010101110001011",1091,515,6,345,1,55511,106,4373,49406,166,1599,6427,1879,814474,17130,85,275,5470,4,2762,430104,10461,1072,96,7942,47431,585231,1612,6,37
"01101111101010011001",1666100,45314,2550,138,599755,9947,146316,32058,144000,51165,42888,840770,51269,88339,11464,746,647783,7207,17568,41714,632452,2785807,3182,910332,5566,4164,491557,302,291592,58391
"10011101011111011101",501596,12,27,2872,776,1562298,187,280809,25612,7491,66,244,197998,596274,313,26,269,13,18,5151,372707,204,535,2191,92,2756143,572719,5316,6,66
"01101001101100010111",1419,864,4,289,105,268146,124,92025,119230,976,9306,794,1592,185912,289944,0,11329,94,2598,236,434272,8272,495,2449,78,633,792532,15754,9,380
"10011001101100000110",51210,36396,2695,1131251,227,1862524,1340199,4482,1891,20044,79734,81511,125626,474573,285884,44148,112593,10662,726851,236844,4584187,155884,500695,2753,69507,10707,143869,1108435,117,125619
"11111001001010010001",233801,2780924,12411,4982,7085,9531,949125,55019,20757,53308,144031,172813,6458,5090,5258,7723,17648,4835,779449,162731,492245,2931,234916,99376,3889756,19137,1105605,5296,9139,289074
"11101001101010110001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11110101101010001000",110231,1093,206020,1041,29686,10344,168022,100280,518677,12407,7199,3450808,450477,72922,12421,195602,1388,193304,92565,964186,469091,404273,207736,49219,2276,541580,81949,6690,44415,47948
"00101100101111000010",307241,3008,175108,207205,49570,27907,3960,16700,180522,576830,680117,61084,10952,1862188,982097,1038944,33139,36193,467970,5366,443396,7784230,1131,4024,626,105940,5098,96386,3871,2610
"00010111110000010101",30040,21856,41643,9966,4006,2263799,3489147,88316,998,35854,1181,89966,373735,436564,23433,22751,3075915,118974,134825,458705,7273,17733,4299,214587,14528,29381,4233797,81913,402882,184554
"00111101111111110100",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11011001000111010101",16390,8606,8,21940,7,604411,1075,102605,77363,22104,443,142,3872,19622,1406,2,320,70,195,1290,1309924,7,199,211,16914,188661,510132,5935,1,57
"01101011010100111110",29458,232837,22652,9847,27983,1390173,7510,5059,71530,498033,423576,16991,6716,1325,331101,332,11029980,10972,594569,11513,21831,280323,345962,616994,96722,4292,13839,11757,81489,2322623
"01110101001001011100",2287619,5249,193281,1145,155481,45815,33312,17947254,167820,136642,3737,163337,642315,42753,751,2205,50128,8862,336776,38833,608796,45608,21958,678292,1966,218389,439040,4249,145571,1006462
"00011110101011010101",1540881,71082,3271,20341,96779,19041,109859,889979,19749,354685,34923,23178,666407,4487753,468,115251,332611,17296,11652,53132,2229298,73287,37,11289,108430,146462,1966873,2090,10601,4154
"01001100110100010100",14070,791001,1379965,38316,7718,5342845,804099,312940,621416,14027,193116,243729,2064364,562530,1038571,10666,14798470,92784,477380,6136,205215,21233283,11741,1772408,574,1574,295360,465374,396,334721
"01001100010111010101",8348,2430,607,9896,265,3042382,73,2651216,536530,7394,1063,111,7462,99011,12038,20,5130,268,227,66,34914,1853,70,7344,48,42446,256003,26421,3,21
"10011101111110010111",20419,39,10,7632,27,1552676,1496,93695,5438,2015,394,777,139039,10273846,23075,168,1750,37,116,10352,285608,1173,711,1276,63,378592,675504,10716,10,104
"00001101010111010001",15366,575,260,3396,68,2976726,1000,21648,10830,35974,144,222,945,337903,41461,10,541,58,343,138,13190,339,72,7055,12,102269,340444,22132,55,61
"00101110110011100000",2004,2818,1959256,4944,297463,27122,4669,1499,3999651,6240110,268816,2315,5974,89372,194084,2273189,7460,1423265,173889,10297,1869,277041,431,1477,5037,856632,2124,45599,48262,712
"01101101100101000010",180537,23427,234905,215701,2986,683515,305755,2010,660916,1637483,225048,47627,4533,84209,7646988,24460,250154,49658,1387400,1962,60004,1285374,5030,31335,443,6666,1453,293996,10629,87910
"01010110011010101111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01110110010110001100",24771,11025,1772096,12344,36689,931932,2728,186560,225619,59042,3045,81391,59019,8845,18339,1140927,782695,587487,247882,14317,5271,1529577,39833,42336,43749,138360,20040,7626,14028,60771
"00101011100000111110",12916,15320,730,4295,32010,101363,19244,4107,49174,560526,246733,7998,64125,5890,14497,76,380034,10687,243455,282631,160650,335057,11268,31749,85625,26166,22014,12777,3001105,71385
"01110010010011110010",3406,288642,2740275,2489,5384,4513,594,80111,66821,2094197,568807,22523,473,12263,132120,428549,38475,988934,185454,35287,3620,2455,10722,28303,695444,4075264,36172,1426,2028802,121611
"11000101000010000110",120598,12284,24530,17650434,106,2204108,311766,2173590,2568,14320,2591,92661,7695,3436,64645,95316,34590,12709,1112183,483374,311260,14824,12339647,23927,10425,68399,24182,1099194,30072,7269
"11110101010010111110",166512,6213,261966,58165,28616,117536,26558,1907268,174770,331678,41554,93402,994770,1627,2184,108505,28527,22937,419093,3370490,13579,6521,1213618,992551,46262,5328536,9395,5498,4363356,518032
"00111010010001110111",16515,200770,56487,70209,23333,132342,5711,31906,26093,4984211,1094005,188,4660,3664,4810,56417,442299,80144,539455,54845,642,941,2544,10318,14262169,209180,35818,66369,592753,72365
"00111000100010100000",167,1429013,184680,3666,26289,6742,172908,4897,1632677,1007701,1618695,22196,86256,10353,4008,287345,451,1394438,4923751,64197,17363,125516,1243,6584,676794,72017,21885,13201,38561,24350
"01000000011111011011",14515,325,364,411,268,152603,1,1412257,8451,123,6104,13548,473,123433,132283,4,1166,642,12,1562,129971,4625,5161,52189,17,161675,2076779,8876,86,87
"01101101101100101110",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00100000000000001111",19868,8502,13050,1011033,12469,1160780,3568,543838,3388,3379,77771,12601,8211,81,4293,2323,90263,72416,1995035,1200106,3174,150501,897157,48444,285215,6954,50096,8934621,1223218,6369
"11010111111000011000",67105,2465,720709,67,774,102801,1060090,50683,14908,2062,1119,7969499,553749,4222901,174865,24874,243340,251365,3107,601148,260575,331806,397295,583157,1030,313854,5328570,8864,86955,1600083
"01000100111000010011",37088,109784,1186198,8045,3229,148648,300098,4062561,6744,576,315033,5849553,86156,1518783,1685061,50439,1688582,362200,117045,151784,19410,1425677,192478,16336372,277,2953,6434925,469603,187904,491106
"01001110111100011000",58303,99791,975818,133,7725,286356,160629,28439,157721,3275,53555,4785122,384396,11287504,1345823,7405,11552849,169052,7374,3352,445794,178210046,15734,3271649,261,2286,2212739,11216,2398,1359663
"00010011101011000100",57925,4453,2584,12163,67307,74200,9696,38607,1707,112605,5121,35150,8376,271349,23024,48644,15435,51603,44135,165573,6779794,18011,6933,428,16593,393399,498794,10878,1483,1264
"01001011111101000110",142926,18042,10258,78370,38080,8058690,7167,1777,9832,55168,314124,15562,825,180929,54106745,8073,10556082,15372,38930,3810,1591372,1571094,301110,8467,966,2829,26596,346776,24,20339
"11111111100110101011",997,72,17,548,4,26607,1172,713,3370235,109690,668,1207,6712,119337,3646,287,59,9812,91,1878,3001,319,44,173,4135,210608,8214,220,1709,214
"11110110101010110010",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11011000110100001010",8833,254333,589118,78209,229,4966818,354103,965,114540,3189,847757,383956,225934,23729,1510226,76943,255772,490146,23531,317013,60504,7461994,1743334,146081,55418,30683,16580,1136437,1255,378079
"11100000011001100110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00100100100101101001",91,4,4198,359,208,15062,40,45180,20230842,20248,1400,2377,37674,315391,4549,72,8,337999,759,1063,369,1126,2,616,12,161894,105713,106918,2296,28
"10110010001011110110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10011010101000001011",39406,22897,2643,23599,150,104063,349260,2439,1580,2059,79833,133124,33731,154983,10347,46417,46208,201901,5098,1585503,120774,277893,180688,5163,2054948,22623,670833,273899,43851,27296
"10110100011100001111",1127,0,1683,5883,10,1351511,13,896414,31344,150,62,409,21747,194623,4729,1858,182,4322,816,9785,433,1266,20089,302,240,614823,198317,845071,128,120
"01100010011010111001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11101111011101011001",33425,3,756,22,54,212138,48,5952,465019,4669,63,517,339,539152,138304,4,2531,304,16,129,10280,732,1002,938,36,157829,367871,10726,31,249
"00111010100000011001",10444,316875,14938,239,6658,28995,232947,2077,51608,45602,90738,51435,113486,22384,1954,902,254195,209584,42042,212841,16085,586456,446,46675,2897849,17318,768823,10201,1668940,113948
"11101111100101001101",8319,1,21,1906,78,1054586,98,2045,12038380,15468,68,57,3810,40316,23889,3,1346,1836,29,593,26457,1548,48,12,111,71395,9789,79603,9,3
"10110001110011110011",50514,6164,101350,87755,90285,9059,15459,3107,30903,1916495,2304562,43359,22432,8918,112925,195213,5491,172665,129787,21540761,5866,179,9878,20607,234329,17740639,23964,59855,3509588,12717
"00010010000001000001",5013,255679,179721,70192,89,145139,208859,24320,805,62330,4882,24024,539,21303,7953,115294,16873,2240951,194976,49960,3366,908,5562,2594,2728772,35587,1943219,595440,106701,20769
"01010010010010011000",7477,1394597,599757,289,2061,164161,18324,156461,3786,4300,9821,718446,14978,10622,16264,9714,219229,257812,11619,140809,67514,339611,248740,868738,182610,214809,1749124,1930,259788,295137
"01110110000100001101",171,76,651,251,3,431871,115,733695,590581,1407,8,639,5729,43254,493,71,1075,50011,1026,125,510,1246,72,341,2668,13444,562817,8044,310,360
"11100111110000010000",3205,893,4338292,661,415,132502,223999,4994,117146,18202,2534,348053,5532,241504,12075278,22440,553357,566869,124072,160201,8622,113235,152531,22532,1394,207706,209889,266454,236124,64384
"10011000000100100111",24,4200,43,285683,0,841478,2785,69385,36843,6120,2143,56,6545,35639,777,239,33,8507,7941,2301,2591,11,1426,57,200178,20538,273021,704469,17,277
"01111101110110101010",56724,154693,254852,9375,217817,323382,259067,1853,2806628,2576804,1285454,263683,589917,14635,109020,386787,49381,133685,546717,32779,6565,2660323,18452,2162126,3019,49763,737,1280,113879,1684312
"00010011100110111011",385,1082,3,116,4,18255,365,4945,2706,12608,510,23443,9306,839410,2558,3,222,5247,42,15634,40088,119,12,3902,2049,207876,3100707,74,43967,950
"11101111011001011001",4513231,1185,182663,1243,67322,127418,42075,13189,104453,72100,13149,33494,3916,22780,82604,3641,551238,7689,7619,50624,20799,34182,236199,152966,11554,92829,152069,64849,56056,75906
"10010000100010110100",846,199809,75409,82699,1671,6883,149452,785064,89335,52260,188647,318990,4307693,105629,1241,97763,3228,871297,385070,8735263,927120,3931,6105,9701,838686,1745757,1344265,49291,50876,15128
"10100101010010011101",1022124,350,46455,234739,373174,1015190,19591,409348,9450,17461,4119,43265,229781,580,3368,6622,142856,3575,209339,12485554,11317,20207,816997,274651,15039,789353,75529,566122,1140129,4290
"11111110000111111110",1291938,26283,68575,335688,2878,9849,4334,182683,2659806,15867053,161878,15392,331044,51123,866,330822,213347,44993,37666,39441,211716,15531,807,7814,2867202,4730766,3228,596,194664,97376
"11011011110011100111",89152,95241,1918,1168666,49118,599636,67726,1637,80634,1702261,1461163,1871,8557,1765,57205,275524,100099,100567,13110,1106307,46530,633,66513,2575,2033169,317452,4089,43366,3327,2678
"01011100000110111110",365379,15078364,32803,355981,2583,133170,456515,7376401,224722,746554,390787,420675,11922301,52878,186,44641,304901,19806,471394,22436,503095,397758,4985,8697852,212855,23892,68500,495,142801,5762678
"00010101000011110110",422650,89790,23765,1283546,3124,62007,215017,7812445,2868,8290466,16400,33759,292829,86894,441,103120,7766,9592,1363299,249216,201401,379,3373,176975,27084,2305661,97885,4461,3810126,187495
"11101101101100000110",149448,2335,33406,560249,2110,634576,251836,29583,330276,39867,97011,102358,50173,234637,2710304,62248,528958,15698,2310487,21827,793840,1581951,422232,7868,1652,3491,10477,1069193,285,61035
"00111111111011110001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11011101101011011011",90995283,42551,2168,48748,27603,27505,1014467,179134,33629,104042,223076,912556,1346881,265598,2686,12118,48044,2116,1482,1679801,6823030,67617,15686,1055424,12864,450708,147588,1972,151263,91717
"11111110010100011100",64480,21191,1855768,7893,920,1084128,68957,41863,743719,70651,5981,26366,472188,51373,19137,68477,5306696,82319,83984,19688,16155,748508,47091,42776,414702,154603,53156,35309,8097,725450
"11110110111010101001",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00010000011100010000",2659,1056754,7234662,2123,349,199165,176682,205914,610,2838,30232,2813698,39474,2370341,379308,86213,185683,300799,1440658,21670,70364,174849,152695,779395,17052,17501,33589057,185193,3361,6414015
"01011110000100100001",11,83252,1484,320,0,110972,54993,61261,670755,26737,125,1123,1924,1070688,1164,703,121,207089,3493,6,277,81,15,1366,13077,976,2286213,2696,57,9094
"11011001100100101000",4428,1928031,70955,15208,544,190943,17767799,597,1400289,117640,382608,1751389,1249960,20027,28597,8614,7993,936477,218268,171669,277585,77646,72220,190188,157715,6247,83609,44354,1767,3226508
